#	decimal	average	interpolated	trend	#days			
#	date	(season	corr)					
1985	1	1985.042	345.21	345.21	345.31	23		0.4531
1985	2	1985.125	346.16	346.16	345.61	17		0.4561
1985	3	1985.208	347.74	347.74	346.37	16		0.4637
1985	4	1985.292	348.34	348.34	345.79	19		0.4579
1985	5	1985.375	349.06	349.06	345.91	24		0.4591
1985	6	1985.458	348.38	348.38	345.94	23		0.4594
1985	7	1985.542	346.72	346.72	345.89	18		0.4589
1985	8	1985.625	345.02	345.02	346.34	18		0.4634
1985	9	1985.708	343.27	343.27	346.4	25		0.464
1985	10	1985.792	343.13	343.13	346.42	20		0.4642
1985	11	1985.875	344.49	344.49	346.61	22		0.4661
1985	12	1985.958	345.88	345.88	346.81	25		0.4681
1986	1	1986.042	346.56	346.56	346.59	23		0.4659
1986	2	1986.125	347.28	347.28	346.74	25		0.4674
1986	3	1986.208	348.01	348.01	346.68	17		0.4668
1986	4	1986.292	349.77	349.77	347.22	22		0.4722
1986	5	1986.375	350.38	350.38	347.26	18		0.4726
1986	6	1986.458	349.93	349.93	347.52	17		0.4752
1986	7	1986.542	348.16	348.16	347.33	20		0.4733
1986	8	1986.625	346.08	346.08	347.4	18		0.474
1986	9	1986.708	345.22	345.22	348.35	17		0.4835
1986	10	1986.792	344.51	344.51	347.77	26		0.4777
1986	11	1986.875	345.93	345.93	348.04	23		0.4804
1986	12	1986.958	347.22	347.22	348.13	24		0.4813
1987	1	1987.042	348.52	348.52	348.47	26		0.4847
1987	2	1987.125	348.73	348.73	348.02	25		0.4802
1987	3	1987.208	349.73	349.73	348.3	22		0.483
1987	4	1987.292	351.31	351.31	348.77	26		0.4877
1987	5	1987.375	352.09	352.09	349.01	27		0.4901
1987	6	1987.458	351.53	351.53	349.2	21		0.492
1987	7	1987.542	350.11	350.11	349.39	16		0.4939
1987	8	1987.625	348.08	348.08	349.5	14		0.495
1987	9	1987.708	346.52	346.52	349.7	23		0.497
1987	10	1987.792	346.59	346.59	349.86	22		0.4986
1987	11	1987.875	347.96	347.96	350.07	22		0.5007
1987	12	1987.958	349.16	349.16	350.05	27		0.5005
1988	1	1988.042	350.39	350.39	350.38	24		0.5038
1988	2	1988.125	351.64	351.64	350.94	24		0.5094
